time_ms,channel,thingId,phase,lat_rules_db_ms
1758588611856,live,org.eclipse.ditto:lightswitch:demo,after_db,2.905
1758588611882,live,org.eclipse.ditto:lightswitch:demo,after_db,3.11
1758588611889,live,org.eclipse.ditto:lightswitch:demo,after_db,3.11
1758588611897,live,org.eclipse.ditto:lightswitch:demo,after_db,2.873
1758588611902,live,org.eclipse.ditto:lightswitch:demo,after_db,2.873
1758588611962,live,org.eclipse.ditto:lightswitch:demo,after_db,3.586
1758588611969,live,org.eclipse.ditto:lightswitch:demo,after_db,3.586
1758588611980,live,org.eclipse.ditto:lightswitch:demo,after_db,3.613
1758588611987,live,org.eclipse.ditto:lightswitch:demo,after_db,3.613
1758588611995,live,org.eclipse.ditto:lightswitch:demo,after_db,2.574
1758588612005,live,org.eclipse.ditto:lightswitch:demo,after_db,2.574
1758588612046,live,org.eclipse.ditto:lightswitch:demo,after_db,2.719
1758588612052,live,org.eclipse.ditto:lightswitch:demo,after_db,2.719
1758588612064,live,org.eclipse.ditto:lightswitch:demo,after_db,2.551
1758588612070,live,org.eclipse.ditto:lightswitch:demo,after_db,2.551
1758588612108,live,org.eclipse.ditto:lightswitch:demo,after_db,2.938
1758588612115,live,org.eclipse.ditto:lightswitch:demo,after_db,2.938
1758588612123,live,org.eclipse.ditto:lightswitch:demo,after_db,3.36
1758588612133,live,org.eclipse.ditto:lightswitch:demo,after_db,3.36
1758588612194,live,org.eclipse.ditto:lightswitch:demo,after_db,2.761
1758588612200,live,org.eclipse.ditto:lightswitch:demo,after_db,2.761
1758588612207,live,org.eclipse.ditto:lightswitch:demo,after_db,2.833
1758588612212,live,org.eclipse.ditto:lightswitch:demo,after_db,2.833
1758588612286,live,org.eclipse.ditto:lightswitch:demo,after_db,3.9
1758588612293,live,org.eclipse.ditto:lightswitch:demo,after_db,3.9
1758588612300,live,org.eclipse.ditto:lightswitch:demo,after_db,3.714
1758588612307,live,org.eclipse.ditto:lightswitch:demo,after_db,3.714
1758588612397,live,org.eclipse.ditto:lightswitch:demo,after_db,3.375
1758588612403,live,org.eclipse.ditto:lightswitch:demo,after_db,3.375
1758588612451,live,org.eclipse.ditto:lightswitch:demo,after_db,3.75
1758588612457,live,org.eclipse.ditto:lightswitch:demo,after_db,3.75
1758588612479,live,org.eclipse.ditto:lightswitch:demo,after_db,3.664
1758588612485,live,org.eclipse.ditto:lightswitch:demo,after_db,3.664
1758588612573,live,org.eclipse.ditto:lightswitch:demo,after_db,3.797
1758588612579,live,org.eclipse.ditto:lightswitch:demo,after_db,3.797
1758588612596,live,org.eclipse.ditto:lightswitch:demo,after_db,3.222
1758588612604,live,org.eclipse.ditto:lightswitch:demo,after_db,3.222
1758588612650,live,org.eclipse.ditto:lightswitch:demo,after_db,2.824
1758588612657,live,org.eclipse.ditto:lightswitch:demo,after_db,2.824
1758588612695,live,org.eclipse.ditto:lightswitch:demo,after_db,2.616
1758588612703,live,org.eclipse.ditto:lightswitch:demo,after_db,2.616
1758588612757,live,org.eclipse.ditto:lightswitch:demo,after_db,2.797
1758588612763,live,org.eclipse.ditto:lightswitch:demo,after_db,2.797
1758588612771,live,org.eclipse.ditto:lightswitch:demo,after_db,3.543
1758588612778,live,org.eclipse.ditto:lightswitch:demo,after_db,3.543
1758588612790,live,org.eclipse.ditto:lightswitch:demo,after_db,2.676
1758588612796,live,org.eclipse.ditto:lightswitch:demo,after_db,2.676
1758588612834,live,org.eclipse.ditto:lightswitch:demo,after_db,2.916
1758588612840,live,org.eclipse.ditto:lightswitch:demo,after_db,2.916
1758588612906,live,org.eclipse.ditto:lightswitch:demo,after_db,2.807
1758588612912,live,org.eclipse.ditto:lightswitch:demo,after_db,2.807
1758588612926,live,org.eclipse.ditto:lightswitch:demo,after_db,2.721
1758588612932,live,org.eclipse.ditto:lightswitch:demo,after_db,2.721
1758588612974,live,org.eclipse.ditto:lightswitch:demo,after_db,3.266
1758588612980,live,org.eclipse.ditto:lightswitch:demo,after_db,3.266
1758588613040,live,org.eclipse.ditto:lightswitch:demo,after_db,3.63
1758588613046,live,org.eclipse.ditto:lightswitch:demo,after_db,3.63
1758588613079,live,org.eclipse.ditto:lightswitch:demo,after_db,3.545
1758588613085,live,org.eclipse.ditto:lightswitch:demo,after_db,3.545
1758588613092,live,org.eclipse.ditto:lightswitch:demo,after_db,3.252
1758588613098,live,org.eclipse.ditto:lightswitch:demo,after_db,3.252
1758588613148,live,org.eclipse.ditto:lightswitch:demo,after_db,3.866
1758588613153,live,org.eclipse.ditto:lightswitch:demo,after_db,3.866
1758588613226,live,org.eclipse.ditto:lightswitch:demo,after_db,3.12
1758588613232,live,org.eclipse.ditto:lightswitch:demo,after_db,3.12
1758588613270,live,org.eclipse.ditto:lightswitch:demo,after_db,2.609
1758588613277,live,org.eclipse.ditto:lightswitch:demo,after_db,2.609
1758588613285,live,org.eclipse.ditto:lightswitch:demo,after_db,3.72
1758588613291,live,org.eclipse.ditto:lightswitch:demo,after_db,3.72
1758588613360,live,org.eclipse.ditto:lightswitch:demo,after_db,3.032
1758588613366,live,org.eclipse.ditto:lightswitch:demo,after_db,3.032
1758588613414,live,org.eclipse.ditto:lightswitch:demo,after_db,3.444
1758588613420,live,org.eclipse.ditto:lightswitch:demo,after_db,3.444
1758588613430,live,org.eclipse.ditto:lightswitch:demo,after_db,3.275
1758588613437,live,org.eclipse.ditto:lightswitch:demo,after_db,3.275
1758588613455,live,org.eclipse.ditto:lightswitch:demo,after_db,3.872
1758588613461,live,org.eclipse.ditto:lightswitch:demo,after_db,3.872
1758588613499,live,org.eclipse.ditto:lightswitch:demo,after_db,3.043
1758588613505,live,org.eclipse.ditto:lightswitch:demo,after_db,3.043
1758588613530,live,org.eclipse.ditto:lightswitch:demo,after_db,2.516
1758588613536,live,org.eclipse.ditto:lightswitch:demo,after_db,2.516
1758588613617,live,org.eclipse.ditto:lightswitch:demo,after_db,3.437
1758588613625,live,org.eclipse.ditto:lightswitch:demo,after_db,3.437
1758588613688,live,org.eclipse.ditto:lightswitch:demo,after_db,3.307
1758588613694,live,org.eclipse.ditto:lightswitch:demo,after_db,3.307
1758588613706,live,org.eclipse.ditto:lightswitch:demo,after_db,3.029
1758588613712,live,org.eclipse.ditto:lightswitch:demo,after_db,3.029
1758588613722,live,org.eclipse.ditto:lightswitch:demo,after_db,3.633
1758588613731,live,org.eclipse.ditto:lightswitch:demo,after_db,3.633
1758588613793,live,org.eclipse.ditto:lightswitch:demo,after_db,3.923
1758588613800,live,org.eclipse.ditto:lightswitch:demo,after_db,3.923
1758588613827,live,org.eclipse.ditto:lightswitch:demo,after_db,3.939
1758588613833,live,org.eclipse.ditto:lightswitch:demo,after_db,3.939
1758588613859,live,org.eclipse.ditto:lightswitch:demo,after_db,2.537
1758588613865,live,org.eclipse.ditto:lightswitch:demo,after_db,2.537
1758588613897,live,org.eclipse.ditto:lightswitch:demo,after_db,3.324
1758588613903,live,org.eclipse.ditto:lightswitch:demo,after_db,3.324
1758588613935,live,org.eclipse.ditto:lightswitch:demo,after_db,3.509
1758588613941,live,org.eclipse.ditto:lightswitch:demo,after_db,3.509
1758588613951,live,org.eclipse.ditto:lightswitch:demo,after_db,2.611
1758588613960,live,org.eclipse.ditto:lightswitch:demo,after_db,2.611
1758588614034,live,org.eclipse.ditto:lightswitch:demo,after_db,2.772
1758588614040,live,org.eclipse.ditto:lightswitch:demo,after_db,2.772
1758588614048,live,org.eclipse.ditto:lightswitch:demo,after_db,3.749
1758588614054,live,org.eclipse.ditto:lightswitch:demo,after_db,3.749
1758588614070,live,org.eclipse.ditto:lightswitch:demo,after_db,3.804
1758588614076,live,org.eclipse.ditto:lightswitch:demo,after_db,3.804
1758588614136,live,org.eclipse.ditto:lightswitch:demo,after_db,2.722
1758588614143,live,org.eclipse.ditto:lightswitch:demo,after_db,2.722
1758588614226,live,org.eclipse.ditto:lightswitch:demo,after_db,2.701
1758588614232,live,org.eclipse.ditto:lightswitch:demo,after_db,2.701
1758588614242,live,org.eclipse.ditto:lightswitch:demo,after_db,3.066
1758588614247,live,org.eclipse.ditto:lightswitch:demo,after_db,3.066
1758588614256,live,org.eclipse.ditto:lightswitch:demo,after_db,3.91
1758588614262,live,org.eclipse.ditto:lightswitch:demo,after_db,3.91
1758588614291,live,org.eclipse.ditto:lightswitch:demo,after_db,2.839
1758588614297,live,org.eclipse.ditto:lightswitch:demo,after_db,2.839
1758588614346,live,org.eclipse.ditto:lightswitch:demo,after_db,3.114
1758588614352,live,org.eclipse.ditto:lightswitch:demo,after_db,3.114
1758588614385,live,org.eclipse.ditto:lightswitch:demo,after_db,2.804
1758588614391,live,org.eclipse.ditto:lightswitch:demo,after_db,2.804
1758588614443,live,org.eclipse.ditto:lightswitch:demo,after_db,2.709
1758588614448,live,org.eclipse.ditto:lightswitch:demo,after_db,2.709
1758588614457,live,org.eclipse.ditto:lightswitch:demo,after_db,3.979
1758588614463,live,org.eclipse.ditto:lightswitch:demo,after_db,3.979
1758588614471,live,org.eclipse.ditto:lightswitch:demo,after_db,3.097
1758588614478,live,org.eclipse.ditto:lightswitch:demo,after_db,3.097
1758588614588,live,org.eclipse.ditto:lightswitch:demo,after_db,2.749
1758588614594,live,org.eclipse.ditto:lightswitch:demo,after_db,2.749
1758588614617,live,org.eclipse.ditto:lightswitch:demo,after_db,3.118
1758588614623,live,org.eclipse.ditto:lightswitch:demo,after_db,3.118
1758588614632,live,org.eclipse.ditto:lightswitch:demo,after_db,3.701
1758588614641,live,org.eclipse.ditto:lightswitch:demo,after_db,3.701
1758588614674,live,org.eclipse.ditto:lightswitch:demo,after_db,3.394
1758588614680,live,org.eclipse.ditto:lightswitch:demo,after_db,3.394
1758588614688,live,org.eclipse.ditto:lightswitch:demo,after_db,3.804
1758588614694,live,org.eclipse.ditto:lightswitch:demo,after_db,3.804
1758588614754,live,org.eclipse.ditto:lightswitch:demo,after_db,2.911
1758588614761,live,org.eclipse.ditto:lightswitch:demo,after_db,2.911
1758588614809,live,org.eclipse.ditto:lightswitch:demo,after_db,3.517
1758588614816,live,org.eclipse.ditto:lightswitch:demo,after_db,3.517
1758588614824,live,org.eclipse.ditto:lightswitch:demo,after_db,2.984
1758588614830,live,org.eclipse.ditto:lightswitch:demo,after_db,2.984
1758588614838,live,org.eclipse.ditto:lightswitch:demo,after_db,3.539
1758588614850,live,org.eclipse.ditto:lightswitch:demo,after_db,3.539
1758588614947,live,org.eclipse.ditto:lightswitch:demo,after_db,2.675
1758588614954,live,org.eclipse.ditto:lightswitch:demo,after_db,2.675
1758588614984,live,org.eclipse.ditto:lightswitch:demo,after_db,3.391
1758588614990,live,org.eclipse.ditto:lightswitch:demo,after_db,3.391
1758588615001,live,org.eclipse.ditto:lightswitch:demo,after_db,2.6
1758588615008,live,org.eclipse.ditto:lightswitch:demo,after_db,2.6
1758588615016,live,org.eclipse.ditto:lightswitch:demo,after_db,3.506
1758588615023,live,org.eclipse.ditto:lightswitch:demo,after_db,3.506
1758588615081,live,org.eclipse.ditto:lightswitch:demo,after_db,3.036
1758588615087,live,org.eclipse.ditto:lightswitch:demo,after_db,3.036
1758588615096,live,org.eclipse.ditto:lightswitch:demo,after_db,3.062
1758588615104,live,org.eclipse.ditto:lightswitch:demo,after_db,3.062
1758588615114,live,org.eclipse.ditto:lightswitch:demo,after_db,2.513
1758588615119,live,org.eclipse.ditto:lightswitch:demo,after_db,2.513
1758588615218,live,org.eclipse.ditto:lightswitch:demo,after_db,3.802
1758588615225,live,org.eclipse.ditto:lightswitch:demo,after_db,3.802
1758588615252,live,org.eclipse.ditto:lightswitch:demo,after_db,3.1
1758588615260,live,org.eclipse.ditto:lightswitch:demo,after_db,3.1
1758588615313,live,org.eclipse.ditto:lightswitch:demo,after_db,3.036
1758588615321,live,org.eclipse.ditto:lightswitch:demo,after_db,3.036
1758588615329,live,org.eclipse.ditto:lightswitch:demo,after_db,3.138
1758588615340,live,org.eclipse.ditto:lightswitch:demo,after_db,3.138
1758588615406,live,org.eclipse.ditto:lightswitch:demo,after_db,3.447
1758588615413,live,org.eclipse.ditto:lightswitch:demo,after_db,3.447
1758588615448,live,org.eclipse.ditto:lightswitch:demo,after_db,3.593
1758588615455,live,org.eclipse.ditto:lightswitch:demo,after_db,3.593
1758588615496,live,org.eclipse.ditto:lightswitch:demo,after_db,2.883
1758588615502,live,org.eclipse.ditto:lightswitch:demo,after_db,2.883
1758588615530,live,org.eclipse.ditto:lightswitch:demo,after_db,2.936
1758588615536,live,org.eclipse.ditto:lightswitch:demo,after_db,2.936
1758588615585,live,org.eclipse.ditto:lightswitch:demo,after_db,3.679
1758588615591,live,org.eclipse.ditto:lightswitch:demo,after_db,3.679
1758588615613,live,org.eclipse.ditto:lightswitch:demo,after_db,3.366
1758588615619,live,org.eclipse.ditto:lightswitch:demo,after_db,3.366
1758588615681,live,org.eclipse.ditto:lightswitch:demo,after_db,3.849
1758588615687,live,org.eclipse.ditto:lightswitch:demo,after_db,3.849
1758588615698,live,org.eclipse.ditto:lightswitch:demo,after_db,3.746
1758588615705,live,org.eclipse.ditto:lightswitch:demo,after_db,3.746
1758588615714,live,org.eclipse.ditto:lightswitch:demo,after_db,3.979
1758588615721,live,org.eclipse.ditto:lightswitch:demo,after_db,3.979
1758588615740,live,org.eclipse.ditto:lightswitch:demo,after_db,2.695
1758588615747,live,org.eclipse.ditto:lightswitch:demo,after_db,2.695
1758588615783,live,org.eclipse.ditto:lightswitch:demo,after_db,2.829
1758588615790,live,org.eclipse.ditto:lightswitch:demo,after_db,2.829
1758588615811,live,org.eclipse.ditto:lightswitch:demo,after_db,2.915
1758588615818,live,org.eclipse.ditto:lightswitch:demo,after_db,2.915
1758588615827,live,org.eclipse.ditto:lightswitch:demo,after_db,3.923
1758588615834,live,org.eclipse.ditto:lightswitch:demo,after_db,3.923
1758588615895,live,org.eclipse.ditto:lightswitch:demo,after_db,3.428
1758588615902,live,org.eclipse.ditto:lightswitch:demo,after_db,3.428
1758588615911,live,org.eclipse.ditto:lightswitch:demo,after_db,3.138
1758588615921,live,org.eclipse.ditto:lightswitch:demo,after_db,3.138
1758588616020,live,org.eclipse.ditto:lightswitch:demo,after_db,2.939
1758588616028,live,org.eclipse.ditto:lightswitch:demo,after_db,2.939
1758588616038,live,org.eclipse.ditto:lightswitch:demo,after_db,2.898
1758588616044,live,org.eclipse.ditto:lightswitch:demo,after_db,2.898
1758588616052,live,org.eclipse.ditto:lightswitch:demo,after_db,2.767
1758588616060,live,org.eclipse.ditto:lightswitch:demo,after_db,2.767
1758588616122,live,org.eclipse.ditto:lightswitch:demo,after_db,3.418
1758588616129,live,org.eclipse.ditto:lightswitch:demo,after_db,3.418
1758588616175,live,org.eclipse.ditto:lightswitch:demo,after_db,3.327
1758588616182,live,org.eclipse.ditto:lightswitch:demo,after_db,3.327
1758588616205,live,org.eclipse.ditto:lightswitch:demo,after_db,3.972
1758588616213,live,org.eclipse.ditto:lightswitch:demo,after_db,3.972
1758588616232,live,org.eclipse.ditto:lightswitch:demo,after_db,3.885
1758588616238,live,org.eclipse.ditto:lightswitch:demo,after_db,3.885
1758588616246,live,org.eclipse.ditto:lightswitch:demo,after_db,3.984
1758588616253,live,org.eclipse.ditto:lightswitch:demo,after_db,3.984
1758588616303,live,org.eclipse.ditto:lightswitch:demo,after_db,3.426
1758588616309,live,org.eclipse.ditto:lightswitch:demo,after_db,3.426
1758588616368,live,org.eclipse.ditto:lightswitch:demo,after_db,3.552
1758588616374,live,org.eclipse.ditto:lightswitch:demo,after_db,3.552
1758588616398,live,org.eclipse.ditto:lightswitch:demo,after_db,3.452
1758588616405,live,org.eclipse.ditto:lightswitch:demo,after_db,3.452
1758588616428,live,org.eclipse.ditto:lightswitch:demo,after_db,3.91
1758588616435,live,org.eclipse.ditto:lightswitch:demo,after_db,3.91
1758588616486,live,org.eclipse.ditto:lightswitch:demo,after_db,3.315
1758588616492,live,org.eclipse.ditto:lightswitch:demo,after_db,3.315
1758588616500,live,org.eclipse.ditto:lightswitch:demo,after_db,3.589
1758588616509,live,org.eclipse.ditto:lightswitch:demo,after_db,3.589
1758588616550,live,org.eclipse.ditto:lightswitch:demo,after_db,3.554
1758588616556,live,org.eclipse.ditto:lightswitch:demo,after_db,3.554
1758588616564,live,org.eclipse.ditto:lightswitch:demo,after_db,2.82
1758588616574,live,org.eclipse.ditto:lightswitch:demo,after_db,2.82
1758588616636,live,org.eclipse.ditto:lightswitch:demo,after_db,3.556
1758588616642,live,org.eclipse.ditto:lightswitch:demo,after_db,3.556
1758588616670,live,org.eclipse.ditto:lightswitch:demo,after_db,3.635
1758588616676,live,org.eclipse.ditto:lightswitch:demo,after_db,3.635
1758588616694,live,org.eclipse.ditto:lightswitch:demo,after_db,2.663
1758588616700,live,org.eclipse.ditto:lightswitch:demo,after_db,2.663
1758588616746,live,org.eclipse.ditto:lightswitch:demo,after_db,3.67
1758588616752,live,org.eclipse.ditto:lightswitch:demo,after_db,3.67
1758588616834,live,org.eclipse.ditto:lightswitch:demo,after_db,3.167
1758588616841,live,org.eclipse.ditto:lightswitch:demo,after_db,3.167
1758588616848,live,org.eclipse.ditto:lightswitch:demo,after_db,3.608
1758588616857,live,org.eclipse.ditto:lightswitch:demo,after_db,3.608
1758588616902,live,org.eclipse.ditto:lightswitch:demo,after_db,3.336
1758588616909,live,org.eclipse.ditto:lightswitch:demo,after_db,3.336
1758588616947,live,org.eclipse.ditto:lightswitch:demo,after_db,3.924
1758588616953,live,org.eclipse.ditto:lightswitch:demo,after_db,3.924
1758588616963,live,org.eclipse.ditto:lightswitch:demo,after_db,3.518
1758588616969,live,org.eclipse.ditto:lightswitch:demo,after_db,3.518
1758588616999,live,org.eclipse.ditto:lightswitch:demo,after_db,3.281
1758588617006,live,org.eclipse.ditto:lightswitch:demo,after_db,3.281
1758588617040,live,org.eclipse.ditto:lightswitch:demo,after_db,2.623
1758588617047,live,org.eclipse.ditto:lightswitch:demo,after_db,2.623
1758588617083,live,org.eclipse.ditto:lightswitch:demo,after_db,3.245
1758588617090,live,org.eclipse.ditto:lightswitch:demo,after_db,3.245
1758588617175,live,org.eclipse.ditto:lightswitch:demo,after_db,2.941
1758588617183,live,org.eclipse.ditto:lightswitch:demo,after_db,2.941
1758588617204,live,org.eclipse.ditto:lightswitch:demo,after_db,2.716
1758588617211,live,org.eclipse.ditto:lightswitch:demo,after_db,2.716
1758588617229,live,org.eclipse.ditto:lightswitch:demo,after_db,3.223
1758588617238,live,org.eclipse.ditto:lightswitch:demo,after_db,3.223
1758588617248,live,org.eclipse.ditto:lightswitch:demo,after_db,3.267
1758588617258,live,org.eclipse.ditto:lightswitch:demo,after_db,3.267
1758588617301,live,org.eclipse.ditto:lightswitch:demo,after_db,3.271
1758588617308,live,org.eclipse.ditto:lightswitch:demo,after_db,3.271
1758588617319,live,org.eclipse.ditto:lightswitch:demo,after_db,2.777
1758588617326,live,org.eclipse.ditto:lightswitch:demo,after_db,2.777
1758588617375,live,org.eclipse.ditto:lightswitch:demo,after_db,3.75
1758588617383,live,org.eclipse.ditto:lightswitch:demo,after_db,3.75
1758588617468,live,org.eclipse.ditto:lightswitch:demo,after_db,3.834
1758588617475,live,org.eclipse.ditto:lightswitch:demo,after_db,3.834
1758588617485,live,org.eclipse.ditto:lightswitch:demo,after_db,3.823
1758588617494,live,org.eclipse.ditto:lightswitch:demo,after_db,3.823
1758588617505,live,org.eclipse.ditto:lightswitch:demo,after_db,2.64
1758588617511,live,org.eclipse.ditto:lightswitch:demo,after_db,2.64
1758588617533,live,org.eclipse.ditto:lightswitch:demo,after_db,3.208
1758588617542,live,org.eclipse.ditto:lightswitch:demo,after_db,3.208
1758588617553,live,org.eclipse.ditto:lightswitch:demo,after_db,3.329
1758588617560,live,org.eclipse.ditto:lightswitch:demo,after_db,3.329
1758588617672,live,org.eclipse.ditto:lightswitch:demo,after_db,3.547
1758588617678,live,org.eclipse.ditto:lightswitch:demo,after_db,3.547
1758588617686,live,org.eclipse.ditto:lightswitch:demo,after_db,3.351
1758588617691,live,org.eclipse.ditto:lightswitch:demo,after_db,3.351
1758588617699,live,org.eclipse.ditto:lightswitch:demo,after_db,2.791
1758588617705,live,org.eclipse.ditto:lightswitch:demo,after_db,2.791
1758588617746,live,org.eclipse.ditto:lightswitch:demo,after_db,3.897
1758588617754,live,org.eclipse.ditto:lightswitch:demo,after_db,3.897
1758588617766,live,org.eclipse.ditto:lightswitch:demo,after_db,2.943
1758588617772,live,org.eclipse.ditto:lightswitch:demo,after_db,2.943
1758588617830,live,org.eclipse.ditto:lightswitch:demo,after_db,3.04
1758588617836,live,org.eclipse.ditto:lightswitch:demo,after_db,3.04
1758588617845,live,org.eclipse.ditto:lightswitch:demo,after_db,3.913
1758588617852,live,org.eclipse.ditto:lightswitch:demo,after_db,3.913
1758588617864,live,org.eclipse.ditto:lightswitch:demo,after_db,2.837
1758588617870,live,org.eclipse.ditto:lightswitch:demo,after_db,2.837
1758588617900,live,org.eclipse.ditto:lightswitch:demo,after_db,3.669
1758588617907,live,org.eclipse.ditto:lightswitch:demo,after_db,3.669
1758588617954,live,org.eclipse.ditto:lightswitch:demo,after_db,2.794
1758588617962,live,org.eclipse.ditto:lightswitch:demo,after_db,2.794
1758588617970,live,org.eclipse.ditto:lightswitch:demo,after_db,3.726
1758588617977,live,org.eclipse.ditto:lightswitch:demo,after_db,3.726
1758588618029,live,org.eclipse.ditto:lightswitch:demo,after_db,2.69
1758588618035,live,org.eclipse.ditto:lightswitch:demo,after_db,2.69
1758588618045,live,org.eclipse.ditto:lightswitch:demo,after_db,3.399
1758588618055,live,org.eclipse.ditto:lightswitch:demo,after_db,3.399
1758588618064,live,org.eclipse.ditto:lightswitch:demo,after_db,2.507
1758588618070,live,org.eclipse.ditto:lightswitch:demo,after_db,2.507
1758588618119,live,org.eclipse.ditto:lightswitch:demo,after_db,2.562
1758588618126,live,org.eclipse.ditto:lightswitch:demo,after_db,2.562
1758588618137,live,org.eclipse.ditto:lightswitch:demo,after_db,3.613
1758588618149,live,org.eclipse.ditto:lightswitch:demo,after_db,3.613
1758588618157,live,org.eclipse.ditto:lightswitch:demo,after_db,3.78
1758588618165,live,org.eclipse.ditto:lightswitch:demo,after_db,3.78
1758588618173,live,org.eclipse.ditto:lightswitch:demo,after_db,3.694
1758588618179,live,org.eclipse.ditto:lightswitch:demo,after_db,3.694
1758588618217,live,org.eclipse.ditto:lightswitch:demo,after_db,3.762
1758588618225,live,org.eclipse.ditto:lightswitch:demo,after_db,3.762
1758588618244,live,org.eclipse.ditto:lightswitch:demo,after_db,2.894
1758588618252,live,org.eclipse.ditto:lightswitch:demo,after_db,2.894
1758588618261,live,org.eclipse.ditto:lightswitch:demo,after_db,3.093
1758588618266,live,org.eclipse.ditto:lightswitch:demo,after_db,3.093
1758588618333,live,org.eclipse.ditto:lightswitch:demo,after_db,3.301
1758588618339,live,org.eclipse.ditto:lightswitch:demo,after_db,3.301
1758588618347,live,org.eclipse.ditto:lightswitch:demo,after_db,3.931
1758588618356,live,org.eclipse.ditto:lightswitch:demo,after_db,3.931
1758588618415,live,org.eclipse.ditto:lightswitch:demo,after_db,2.798
1758588618423,live,org.eclipse.ditto:lightswitch:demo,after_db,2.798
1758588618434,live,org.eclipse.ditto:lightswitch:demo,after_db,2.502
1758588618441,live,org.eclipse.ditto:lightswitch:demo,after_db,2.502
1758588618510,live,org.eclipse.ditto:lightswitch:demo,after_db,2.723
1758588618520,live,org.eclipse.ditto:lightswitch:demo,after_db,2.723
1758588618528,live,org.eclipse.ditto:lightswitch:demo,after_db,2.649
1758588618535,live,org.eclipse.ditto:lightswitch:demo,after_db,2.649
1758588618546,live,org.eclipse.ditto:lightswitch:demo,after_db,3.319
1758588618553,live,org.eclipse.ditto:lightswitch:demo,after_db,3.319
1758588618593,live,org.eclipse.ditto:lightswitch:demo,after_db,3.628
1758588618600,live,org.eclipse.ditto:lightswitch:demo,after_db,3.628
1758588618643,live,org.eclipse.ditto:lightswitch:demo,after_db,3.85
1758588618649,live,org.eclipse.ditto:lightswitch:demo,after_db,3.85
1758588618670,live,org.eclipse.ditto:lightswitch:demo,after_db,3.105
1758588618677,live,org.eclipse.ditto:lightswitch:demo,after_db,3.105
1758588618713,live,org.eclipse.ditto:lightswitch:demo,after_db,3.739
1758588618719,live,org.eclipse.ditto:lightswitch:demo,after_db,3.739
1758588618783,live,org.eclipse.ditto:lightswitch:demo,after_db,2.664
1758588618789,live,org.eclipse.ditto:lightswitch:demo,after_db,2.664
1758588618811,live,org.eclipse.ditto:lightswitch:demo,after_db,3.984
1758588618818,live,org.eclipse.ditto:lightswitch:demo,after_db,3.984
1758588618898,live,org.eclipse.ditto:lightswitch:demo,after_db,2.973
1758588618906,live,org.eclipse.ditto:lightswitch:demo,after_db,2.973
1758588618915,live,org.eclipse.ditto:lightswitch:demo,after_db,2.806
1758588618923,live,org.eclipse.ditto:lightswitch:demo,after_db,2.806
1758588618971,live,org.eclipse.ditto:lightswitch:demo,after_db,2.999
1758588618977,live,org.eclipse.ditto:lightswitch:demo,after_db,2.999
1758588619002,live,org.eclipse.ditto:lightswitch:demo,after_db,2.503
1758588619009,live,org.eclipse.ditto:lightswitch:demo,after_db,2.503
1758588619096,live,org.eclipse.ditto:lightswitch:demo,after_db,2.649
1758588619103,live,org.eclipse.ditto:lightswitch:demo,after_db,2.649
1758588619130,live,org.eclipse.ditto:lightswitch:demo,after_db,3.848
1758588619136,live,org.eclipse.ditto:lightswitch:demo,after_db,3.848
1758588619160,live,org.eclipse.ditto:lightswitch:demo,after_db,3.164
1758588619167,live,org.eclipse.ditto:lightswitch:demo,after_db,3.164
1758588619197,live,org.eclipse.ditto:lightswitch:demo,after_db,2.961
1758588619205,live,org.eclipse.ditto:lightswitch:demo,after_db,2.961
1758588619287,live,org.eclipse.ditto:lightswitch:demo,after_db,2.982
1758588619296,live,org.eclipse.ditto:lightswitch:demo,after_db,2.982
1758588619358,live,org.eclipse.ditto:lightswitch:demo,after_db,2.859
1758588619370,live,org.eclipse.ditto:lightswitch:demo,after_db,2.859
1758588619384,live,org.eclipse.ditto:lightswitch:demo,after_db,3.406
1758588619393,live,org.eclipse.ditto:lightswitch:demo,after_db,3.406
1758588619435,live,org.eclipse.ditto:lightswitch:demo,after_db,3.808
1758588619442,live,org.eclipse.ditto:lightswitch:demo,after_db,3.808
1758588619547,live,org.eclipse.ditto:lightswitch:demo,after_db,3.262
1758588619554,live,org.eclipse.ditto:lightswitch:demo,after_db,3.262
1758588619563,live,org.eclipse.ditto:lightswitch:demo,after_db,3.204
1758588619570,live,org.eclipse.ditto:lightswitch:demo,after_db,3.204
1758588619579,live,org.eclipse.ditto:lightswitch:demo,after_db,2.872
1758588619585,live,org.eclipse.ditto:lightswitch:demo,after_db,2.872
1758588619618,live,org.eclipse.ditto:lightswitch:demo,after_db,3.595
1758588619626,live,org.eclipse.ditto:lightswitch:demo,after_db,3.595
1758588619688,live,org.eclipse.ditto:lightswitch:demo,after_db,3.263
1758588619696,live,org.eclipse.ditto:lightswitch:demo,after_db,3.263
1758588619705,live,org.eclipse.ditto:lightswitch:demo,after_db,2.753
1758588619713,live,org.eclipse.ditto:lightswitch:demo,after_db,2.753
1758588619722,live,org.eclipse.ditto:lightswitch:demo,after_db,3.298
1758588619729,live,org.eclipse.ditto:lightswitch:demo,after_db,3.298
1758588619804,live,org.eclipse.ditto:lightswitch:demo,after_db,2.551
1758588619811,live,org.eclipse.ditto:lightswitch:demo,after_db,2.551
1758588619855,live,org.eclipse.ditto:lightswitch:demo,after_db,2.762
1758588619863,live,org.eclipse.ditto:lightswitch:demo,after_db,2.762
1758588619887,live,org.eclipse.ditto:lightswitch:demo,after_db,3.685
